run_id,N_params_B,D_tokens_B,val_loss,pred_pythia_law,pred_offset,pred_refit
cerebras_6.7B,6.7,1663.0,2.9503,2.0308966229882954,3.2092942728612672,2.949983049072424
cerebras_6.7B,6.7,1677.0,2.9484,2.030532167105137,3.2089298169781086,2.9474558963337065
cerebras_6.7B,6.7,1692.0,2.9425,2.030145975687376,3.2085436255603477,2.944777999256102
cerebras_6.7B,6.7,1706.0,2.9455,2.0297894638618614,3.2081871137348332,2.942305877247203
cerebras_6.7B,6.7,1720.0,2.9541,2.0294366775193633,3.207834327392335,2.9398595631255877
cerebras_6.7B,6.7,1735.0,2.9284,2.029062748190296,3.207460398063268,2.9372666103486305
cerebras_6.7B,6.7,1749.0,2.9495,2.028717462171929,3.207115112044901,2.9348722547424524
cerebras_6.7B,6.7,1763.0,2.9229,2.0283756960708343,3.206773345943806,2.9325022837547285
cerebras_6.7B,6.7,1778.0,2.9279,2.0280133521281436,3.2064110020011154,2.9299895900177413
cerebras_6.7B,6.7,1792.0,2.93,2.02767867742025,3.206076327293222,2.927668746199755
cerebras_6.7B,6.7,1806.0,2.9254,2.0273473329950615,3.2057449828680333,2.9253709739928104
cerebras_6.7B,6.7,1821.0,2.9344,2.026995950190195,3.2053936000631666,2.9229342170732444
cerebras_6.7B,6.7,1835.0,2.9303,2.0266713195513586,3.2050689694243304,2.9206829574910476
cerebras_6.7B,6.7,1849.0,2.9266,2.026349843918034,3.2047474937910057,2.9184535558844766
cerebras_6.7B,6.7,1864.0,2.9117,2.026008845273256,3.2044064951462277,2.916088740736214
cerebras_6.7B,6.7,1878.0,2.9099,2.0256937340841197,3.2040913839570915,2.9139034328413036
cerebras_6.7B,6.7,1892.0,2.904,2.025381615594333,3.203779265467305,2.911738859065971
cerebras_6.7B,6.7,1907.0,2.909,2.025050466837295,3.2034481167102666,2.9094422862293925
cerebras_6.7B,6.7,1921.0,2.9034,2.0247443890152113,3.203142038888183,2.907319564208793
cerebras_6.7B,6.7,1935.0,2.9104,2.024441153332494,3.202838803205466,2.9052165337556257
cerebras_6.7B,6.7,1950.0,2.9122,2.024119358862751,3.2025170087357226,2.9029847714475676
cerebras_6.7B,6.7,1964.0,2.8935,2.0238218632489184,3.2022195131218902,2.9009215112240856
cerebras_6.7B,6.7,1978.0,2.8976,2.0235270698753993,3.201924719748371,2.8988769738100824
cerebras_6.7B,6.7,1993.0,2.8865,2.02321416919074,3.2016118190637117,2.8967068331948216
cerebras_6.7B,6.7,2007.0,2.8929,2.022924836346232,3.201322486219204,2.89470013025602
cerebras_6.7B,6.7,2021.0,2.8892,2.0226380755397373,3.201035725412709,2.8927112484908655
cerebras_6.7B,6.7,2036.0,2.8851,2.022333640061306,3.2007312899342777,2.8905997617100105
cerebras_6.7B,6.7,2050.0,2.879,2.0220520794180983,3.20044972929107,2.8886469113931996
cerebras_6.7B,6.7,2050.0,2.8916,2.0220520794180983,3.20044972929107,2.8886469113931996
cerebras_6.7B,6.7,2050.0,2.8994,2.0220520794180983,3.20044972929107,2.8886469113931996
cerebras_6.7B,6.7,2050.0,2.8913,2.0220520794180983,3.20044972929107,2.8886469113931996
cerebras_6.7B,6.7,2050.0,2.8794,2.0220520794180983,3.20044972929107,2.8886469113931996
cerebras_13.0B,13.0,14.0,5.8879,2.4303866301079973,3.608784279980969,5.930683745611355
cerebras_13.0B,13.0,29.0,5.1875,2.3211067630789173,3.499504412951889,5.177156313793389
cerebras_13.0B,13.0,43.0,4.8306,2.270654295903852,3.449051945776824,4.82901658715629
cerebras_13.0B,13.0,57.0,4.6049,2.2378214656870297,3.4162191155600015,4.602361417700786
cerebras_13.0B,13.0,72.0,4.4218,2.212504838233278,3.3909024881062497,4.427535941157571
cerebras_13.0B,13.0,86.0,4.2921,2.1943287088214323,3.372726358694404,4.301986937526312
cerebras_13.0B,13.0,100.0,4.2019,2.179594157970004,3.357991807842976,4.200189020062793
cerebras_13.0B,13.0,115.0,4.1037,2.1664847755136627,3.3448824253866345,4.109602434414858
cerebras_13.0B,13.0,129.0,4.006,2.1560869185185347,3.3344845683915065,4.037741087444364
cerebras_13.0B,13.0,143.0,3.9879,2.1470417732937754,3.3254394231667472,3.9752199599646474
cerebras_13.0B,13.0,158.0,3.9068,2.138529921615995,3.316927571488967,3.9163774921807804
cerebras_13.0B,13.0,172.0,3.8926,2.131470307694343,3.309867957567315,3.867568660362804
cerebras_13.0B,13.0,186.0,3.8058,2.1251104248251305,3.3035080746981023,3.8235931083740673
cerebras_13.0B,13.0,201.0,3.7772,2.118942986686708,3.29734063655968,3.780944027133688
cerebras_13.0B,13.0,215.0,3.7422,2.1136962166822992,3.292093866555271,3.744658233522925
cerebras_13.0B,13.0,229.0,3.7004,2.1088695167266738,3.2872671665996456,3.7112748274984924
cerebras_13.0B,13.0,244.0,3.6839,2.104100353294557,3.282498003167529,3.6782867339161953
cerebras_13.0B,13.0,258.0,3.656,2.0999760488675907,3.2783736987405625,3.6497569546631325
cerebras_13.0B,13.0,272.0,3.6207,2.0961287138733438,3.2745263637463156,3.623141280506893
cerebras_13.0B,13.0,287.0,3.5986,2.0922782547228973,3.270675904595869,3.596502203324829
cerebras_13.0B,13.0,301.0,3.5783,2.0889100404170007,3.2673076902899725,3.5731980065013915
cerebras_13.0B,13.0,315.0,3.5435,2.085736620813374,3.2641342706863457,3.5512402768125613
cerebras_13.0B,13.0,330.0,3.5297,2.082530930872059,3.260928580745031,3.529057972862856
cerebras_13.0B,13.0,344.0,3.4951,2.0797028894105196,3.2581005392834914,3.5094877826243165
cerebras_13.0B,13.0,358.0,3.4858,2.077018467804547,3.2554161176775187,3.4909104944406026
cerebras_13.0B,13.0,373.0,3.4735,2.0742875095187197,3.2526851593916914,3.4720101884330754
cerebras_13.0B,13.0,387.0,3.4512,2.071862539454456,3.250260189327428,3.4552267284091367
cerebras_13.0B,13.0,401.0,3.4482,2.069547340837975,3.247944990710947,3.4392022756850347
cerebras_13.0B,13.0,416.0,3.4071,2.067178890009288,3.2455765398822596,3.422808494879245
cerebras_13.0B,13.0,430.0,3.417,2.065064928731645,3.2434625786046167,3.408175577683476
cerebras_13.0B,13.0,444.0,3.3984,2.0630372836200803,3.241434933493052,3.3941395672599945
cerebras_13.0B,13.0,459.0,3.371,2.0609536915176183,3.23935134139059,3.3797156798977186
cerebras_13.0B,13.0,473.0,3.3878,2.0590861684931765,3.2374838183661483,3.36678703747019
cerebras_13.0B,13.0,487.0,3.3569,2.057288094221218,3.23568574409419,3.354338715509364
cerebras_13.0B,13.0,502.0,3.3502,2.0554335822024794,3.233831232075451,3.3414991850508597
cerebras_13.0B,13.0,516.0,3.3425,2.0537656011405367,3.2321632510135085,3.32995066170042
cerebras_13.0B,13.0,530.0,3.3202,2.0521545664842,3.2305522163571716,3.318796033543136
cerebras_13.0B,13.0,545.0,3.3101,2.0504878244465967,3.2288854743195685,3.307255295438702
cerebras_13.0B,13.0,559.0,3.2819,2.048984337305019,3.2273819871779907,3.2968446054572755
cerebras_13.0B,13.0,573.0,3.2855,2.047528293704404,3.225925943577376,3.286762113039262
cerebras_13.0B,13.0,588.0,3.2848,2.0460179420783215,3.2244155919512933,3.276303226543962
cerebras_13.0B,13.0,602.0,3.2704,2.044652122624979,3.223049772497951,3.266844902118916
cerebras_13.0B,13.0,616.0,3.2424,2.043326368679153,3.2217240185521248,3.2576637625765863
cerebras_13.0B,13.0,631.0,3.2362,2.041948056315271,3.220345706188243,3.248118361020471
cerebras_13.0B,13.0,645.0,3.2382,2.040698951514064,3.2190966013870357,3.2394675258830663
cerebras_13.0B,13.0,659.0,3.2315,2.0394840788323476,3.2178817287053194,3.231053539175255
cerebras_13.0B,13.0,674.0,3.2268,2.038218560237132,3.2166162101101037,3.2222885449024363
cerebras_13.0B,13.0,688.0,3.202,2.0370695174551283,3.2154671673281,3.2143300469986924
cerebras_13.0B,13.0,702.0,3.2006,2.0359500215196658,3.2143476713926376,3.206575997270818
cerebras_13.0B,13.0,717.0,3.195,2.034781843986193,3.213179493859165,3.1984845497263787
cerebras_13.0B,13.0,731.0,3.1949,2.033719427167898,3.21211707704087,3.1911254717702136
cerebras_13.0B,13.0,745.0,3.1894,2.032682741946712,3.2110803918196837,3.1839444561564916
cerebras_13.0B,13.0,760.0,3.1847,2.0315993255331755,3.2099969754061473,3.1764395540022674
cerebras_13.0B,13.0,774.0,3.178,2.0306125495973797,3.2090101994703515,3.1696039225656865
cerebras_13.0B,13.0,788.0,3.1666,2.0296483605665636,3.2080460104395354,3.1629246035174217
cerebras_13.0B,13.0,803.0,3.156,2.0286393386115047,3.2070369884844765,3.1559345468430235
cerebras_13.0B,13.0,817.0,3.1508,2.027719116799921,3.206116766672893,3.149559512808284
cerebras_13.0B,13.0,831.0,3.1597,2.0268188618270826,3.2052165117000544,3.1433226684574143
cerebras_13.0B,13.0,846.0,3.1322,2.025875598717476,3.204273248590448,3.1367877257589107
cerebras_13.0B,13.0,860.0,3.159,2.0250143359726502,3.203411985845622,3.13082075381768
cerebras_13.0B,13.0,874.0,3.1207,2.0241708359701676,3.2025684858431394,3.1249767250576346
cerebras_13.0B,13.0,889.0,3.1018,2.0232860682447695,3.2016837181177413,3.1188466524910736
cerebras_13.0B,13.0,903.0,3.1097,2.022477356912169,3.200875006785141,3.113243417743935
cerebras_13.0B,13.0,917.0,3.1099,2.0216845380146955,3.2000821878876673,3.107750187793343
cerebras_13.0B,13.0,932.0,3.0951,2.0208521030186937,3.1992497528916655,3.1019823534697757
cerebras_13.0B,13.0,946.0,3.1051,2.0200904916410436,3.1984881415140154,3.0967051431563224
cerebras_13.0B,13.0,960.0,3.0924,2.0193431731421336,3.1977408230151054,3.0915268715847963
cerebras_13.0B,13.0,975.0,3.0865,2.018557800952778,3.1969554508257496,3.086084817141308
cerebras_13.0B,13.0,989.0,3.081,2.0178386161839725,3.1962362660569443,3.081101299496124
cerebras_13.0B,13.0,1003.0,3.0757,2.0171323465138866,3.1955299963868584,3.0762071882843083
cerebras_13.0B,13.0,1018.0,3.0562,2.0163894983322765,3.1947871482052483,3.0710595116102706
cerebras_13.0B,13.0,1032.0,3.0612,2.015708706060871,3.194106355933843,3.066341775725123
cerebras_13.0B,13.0,1047.0,3.0421,2.014992282587119,3.1933899324600907,3.061377035713207
cerebras_13.0B,13.0,1061.0,3.0489,2.014335375562117,3.1927330254350887,3.056824658885141
cerebras_13.0B,13.0,1075.0,3.0576,2.0136894713877966,3.1920871212607684,3.0523484574630455
cerebras_13.0B,13.0,1090.0,3.0377,2.013009273143176,3.1914069230161477,3.0476345133957032
cerebras_13.0B,13.0,1104.0,3.0471,2.0123851452018147,3.1907827950747865,3.043309077913012
cerebras_13.0B,13.0,1118.0,3.0363,2.011771067169959,3.1901687170429307,3.0390532238819348
cerebras_13.0B,13.0,1133.0,3.0298,2.0111239555616454,3.189521605434617,3.0345683580220313
cerebras_13.0B,13.0,1147.0,3.0196,2.0105298026350438,3.1889274525080156,3.030450460585354
cerebras_13.0B,13.0,1161.0,3.0194,2.009944861048747,3.1883425109217187,3.026396341766611
cerebras_13.0B,13.0,1176.0,3.0173,2.0093280743521,3.187725724225072,3.022121443204416
cerebras_13.0B,13.0,1190.0,3.0223,2.0087614249634753,3.187159074836447,3.0181939811186336
cerebras_13.0B,13.0,1204.0,3.0051,2.008203245440235,3.186600895313207,3.0143251664589483
cerebras_13.0B,13.0,1219.0,3.0103,2.0076143418361116,3.1860119917090834,3.0102433372037707
cerebras_13.0B,13.0,1233.0,2.9909,2.007073007422302,3.185470657295274,3.006491164835789
cerebras_13.0B,13.0,1247.0,3.0023,2.006539484325335,3.184937134198307,3.0027930823653106
cerebras_13.0B,13.0,1262.0,3.0046,2.0059762951963234,3.184373945069295,2.9988893143642334
cerebras_13.0B,13.0,1276.0,2.9995,2.005458329274529,3.1838559791475007,2.9952989607549814
cerebras_13.0B,13.0,1290.0,2.99,2.0049475873455833,3.183345237218555,2.9917586322497534
cerebras_13.0B,13.0,1305.0,2.9815,2.0044081787061248,3.1828058285790966,2.9880195406442853
cerebras_13.0B,13.0,1319.0,3.0012,2.00391184307385,3.1823094929468216,2.9845789757491743
cerebras_13.0B,13.0,1333.0,2.9926,2.003422205605011,3.1818198554779826,2.9811847966057483
cerebras_13.0B,13.0,1348.0,2.984,2.002904846034348,3.1813024959073197,2.977598397951229
cerebras_13.0B,13.0,1362.0,2.9625,2.002428582607235,3.180826232480207,2.974296837863484
cerebras_13.0B,13.0,1376.0,2.9866,2.0019585448676716,3.1803561947406433,2.971038393309021
cerebras_13.0B,13.0,1391.0,2.9734,2.0014616786819825,3.1798593285549543,2.967593920021087
cerebras_13.0B,13.0,1405.0,2.9743,2.0010040858852904,3.1794017357582622,2.964421663682357
cerebras_13.0B,13.0,1419.0,2.966,2.000552292802317,3.1789499426752887,2.961289574402615
cerebras_13.0B,13.0,1434.0,2.9637,2.0000745174784966,3.1784721673514684,2.9579773186035077
cerebras_13.0B,13.0,1448.0,2.9482,1.9996343303425161,3.178031980215488,2.954925610127276
cerebras_13.0B,13.0,1462.0,2.9468,1.9991995576507207,3.1775972075236925,2.9519114018766714
cerebras_13.0B,13.0,1477.0,2.9625,1.9987396047237602,3.1771372545967322,2.948722583262235
cerebras_13.0B,13.0,1491.0,2.9574,1.9983156780119486,3.1767133278849204,2.945783495229417
cerebras_13.0B,13.0,1505.0,2.9494,1.9978968162477613,3.176294466120733,2.942879488118444
cerebras_13.0B,13.0,1520.0,2.9309,1.9974535350640659,3.175851184937038,2.939806141575291
cerebras_13.0B,13.0,1534.0,2.9464,1.9970448288997347,3.1754424787727062,2.936972475608764
cerebras_13.0B,13.0,1548.0,2.9316,1.9966408697447957,3.1750385196177673,2.934171689634894
cerebras_13.0B,13.0,1563.0,2.9262,1.9962132135775792,3.174610863450551,2.9312065691931304
cerebras_13.0B,13.0,1577.0,2.9316,1.9958187811410601,3.174216431014032,2.9284717708513424
cerebras_13.0B,13.0,1591.0,2.937,1.9954288057155056,3.173826455588477,2.9257678449154216
cerebras_13.0B,13.0,1606.0,2.9226,1.9950158198447592,3.173413469717731,2.922904341288347
cerebras_13.0B,13.0,1620.0,2.9066,1.994634796795731,3.173032446668703,2.9202624268903072
cerebras_13.0B,13.0,1634.0,2.9109,1.9942579655789814,3.172655615451953,2.9176495490690195
cerebras_13.0B,13.0,1649.0,2.8747,1.9938587770140224,3.172256426886994,2.91488161855336
cerebras_13.0B,13.0,1663.0,2.9155,1.9934903723587205,3.171888022231692,2.9123271119969223
cerebras_13.0B,13.0,1677.0,2.9034,1.993125916475562,3.171523566348534,2.9097999592582044
cerebras_13.0B,13.0,1692.0,2.9009,1.9927397250578014,3.1711373749307734,2.9071220621806
cerebras_13.0B,13.0,1706.0,2.8904,1.9923832132322867,3.1707808631052585,2.9046499401717014
cerebras_13.0B,13.0,1720.0,2.8993,1.9920304268897884,3.17042807676276,2.9022036260500856
cerebras_13.0B,13.0,1735.0,2.904,1.9916564975607212,3.170054147433693,2.899610673273129
cerebras_13.0B,13.0,1749.0,2.8996,1.9913112115423544,3.169708861415326,2.8972163176669508
cerebras_13.0B,13.0,1763.0,2.9049,1.9909694454412596,3.1693670953142314,2.894846346679227
cerebras_13.0B,13.0,1778.0,2.8945,1.990607101498569,3.1690047513715407,2.8923336529422397
cerebras_13.0B,13.0,1792.0,2.8923,1.9902724267906753,3.168670076663647,2.8900128091242534
cerebras_13.0B,13.0,1806.0,2.8862,1.9899410823654868,3.1683387322384586,2.8877150369173084
cerebras_13.0B,13.0,1821.0,2.8808,1.9895896995606204,3.1679873494335924,2.885278279997743
cerebras_13.0B,13.0,1835.0,2.8853,1.9892650689217841,3.167662718794756,2.8830270204155455
cerebras_13.0B,13.0,1849.0,2.8746,1.9889435932884592,3.167341243161431,2.8807976188089746
cerebras_13.0B,13.0,1864.0,2.8813,1.9886025946436812,3.167000244516653,2.8784328036607123
cerebras_13.0B,13.0,1878.0,2.8742,1.988287483454545,3.1666851333275168,2.8762474957658015
cerebras_13.0B,13.0,1892.0,2.8727,1.9879753649647582,3.1663730148377303,2.8740829219904693
cerebras_13.0B,13.0,1907.0,2.8786,1.9876442162077204,3.1660418660806924,2.871786349153891
cerebras_13.0B,13.0,1921.0,2.8665,1.9873381383856363,3.1657357882586084,2.869663627133291
cerebras_13.0B,13.0,1935.0,2.8612,1.9870349027029195,3.1654325525758913,2.867560596680124
cerebras_13.0B,13.0,1950.0,2.8665,1.9867131082331762,3.165110758106148,2.8653288343720655
cerebras_13.0B,13.0,1964.0,2.8629,1.9864156126193435,3.1648132624923155,2.863265574148584
cerebras_13.0B,13.0,1978.0,2.8565,1.9861208192458244,3.1645184691187964,2.8612210367345803
cerebras_13.0B,13.0,1993.0,2.8658,1.985807918561165,3.164205568434137,2.8590508961193195
cerebras_13.0B,13.0,2007.0,2.8625,1.985518585716657,3.163916235589629,2.857044193180518
cerebras_13.0B,13.0,2021.0,2.8581,1.9852318249101626,3.1636294747831344,2.855055311415364
cerebras_13.0B,13.0,2036.0,2.8555,1.9849273894317314,3.163325039304703,2.852943824634509
cerebras_13.0B,13.0,2050.0,2.8591,1.9846458287885236,3.1630434786614954,2.850990974317698
cerebras_13.0B,13.0,2050.0,2.8569,1.9846458287885236,3.1630434786614954,2.850990974317698
cerebras_13.0B,13.0,2050.0,2.8595,1.9846458287885236,3.1630434786614954,2.850990974317698
cerebras_13.0B,13.0,2050.0,2.8354,1.9846458287885236,3.1630434786614954,2.850990974317698
cerebras_13.0B,13.0,2050.0,2.8537,1.9846458287885236,3.1630434786614954,2.850990974317698
