model_dir,task,acc
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_formal_fallacies,0.568
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_geometric_shapes,0.12
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_hyperbaton,0.548
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_logical_deduction_five_objects,0.176
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_logical_deduction_seven_objects,0.212
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_logical_deduction_three_objects,0.348
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_movie_recommendation,0.404
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_navigate,0.6
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_object_counting,0.4
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_penguins_in_a_table,0.5068493150684932
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_reasoning_about_colored_objects,0.512
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_ruin_names,0.584
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_salient_translation_error_detection,0.212
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_snarks,0.5280898876404494
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_sports_understanding,0.736
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_temporal_sequences,0.564
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.144
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.128
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.372
lemon07r_llama-3-NeuralMahou-8b,leaderboard_bbh_web_of_lies,0.46
lemon07r_llama-3-NeuralMahou-8b,leaderboard_gpqa_diamond,0.2676767676767677
lemon07r_llama-3-NeuralMahou-8b,leaderboard_gpqa_extended,0.2857142857142857
lemon07r_llama-3-NeuralMahou-8b,leaderboard_gpqa_main,0.3013392857142857
lemon07r_llama-3-NeuralMahou-8b,leaderboard_math_algebra_hard,0.16286644951140064
lemon07r_llama-3-NeuralMahou-8b,leaderboard_math_counting_and_prob_hard,0.06504065040650407
lemon07r_llama-3-NeuralMahou-8b,leaderboard_math_geometry_hard,0.045454545454545456
lemon07r_llama-3-NeuralMahou-8b,leaderboard_math_intermediate_algebra_hard,0.03214285714285714
lemon07r_llama-3-NeuralMahou-8b,leaderboard_math_num_theory_hard,0.07142857142857142
lemon07r_llama-3-NeuralMahou-8b,leaderboard_math_prealgebra_hard,0.18652849740932642
lemon07r_llama-3-NeuralMahou-8b,leaderboard_math_precalculus_hard,0.044444444444444446
lemon07r_llama-3-NeuralMahou-8b,leaderboard_musr_murder_mysteries,0.512
lemon07r_llama-3-NeuralMahou-8b,leaderboard_musr_object_placements,0.2578125
lemon07r_llama-3-NeuralMahou-8b,leaderboard_musr_team_allocation,0.392
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_boolean_expressions,0.828
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_causal_judgement,0.5775401069518716
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_date_understanding,0.512
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_disambiguation_qa,0.58
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_formal_fallacies,0.528
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_geometric_shapes,0.396
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_hyperbaton,0.716
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_logical_deduction_five_objects,0.384
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_logical_deduction_seven_objects,0.448
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_logical_deduction_three_objects,0.528
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_movie_recommendation,0.604
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_navigate,0.44
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_object_counting,0.416
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_penguins_in_a_table,0.5205479452054794
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_reasoning_about_colored_objects,0.604
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_ruin_names,0.692
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_salient_translation_error_detection,0.48
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_snarks,0.5617977528089888
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_sports_understanding,0.804
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_temporal_sequences,0.168
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.136
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.128
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.34
lightblue_suzume-llama-3-8B-multilingual,leaderboard_bbh_web_of_lies,0.488
lightblue_suzume-llama-3-8B-multilingual,leaderboard_gpqa_diamond,0.2828282828282828
lightblue_suzume-llama-3-8B-multilingual,leaderboard_gpqa_extended,0.2857142857142857
lightblue_suzume-llama-3-8B-multilingual,leaderboard_gpqa_main,0.28125
lightblue_suzume-llama-3-8B-multilingual,leaderboard_math_algebra_hard,0.13680781758957655
lightblue_suzume-llama-3-8B-multilingual,leaderboard_math_counting_and_prob_hard,0.056910569105691054
lightblue_suzume-llama-3-8B-multilingual,leaderboard_math_geometry_hard,0.06060606060606061
lightblue_suzume-llama-3-8B-multilingual,leaderboard_math_intermediate_algebra_hard,0.0
lightblue_suzume-llama-3-8B-multilingual,leaderboard_math_num_theory_hard,0.05844155844155844
lightblue_suzume-llama-3-8B-multilingual,leaderboard_math_prealgebra_hard,0.17616580310880828
lightblue_suzume-llama-3-8B-multilingual,leaderboard_math_precalculus_hard,0.02962962962962963
lightblue_suzume-llama-3-8B-multilingual,leaderboard_musr_murder_mysteries,0.536
lightblue_suzume-llama-3-8B-multilingual,leaderboard_musr_object_placements,0.2890625
lightblue_suzume-llama-3-8B-multilingual,leaderboard_musr_team_allocation,0.368
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_boolean_expressions,0.792
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_causal_judgement,0.5721925133689839
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_date_understanding,0.512
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_disambiguation_qa,0.592
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_formal_fallacies,0.568
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_geometric_shapes,0.248
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_hyperbaton,0.688
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_logical_deduction_five_objects,0.352
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_logical_deduction_seven_objects,0.412
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_logical_deduction_three_objects,0.5
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_movie_recommendation,0.52
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_navigate,0.424
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_object_counting,0.412
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_penguins_in_a_table,0.5
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_reasoning_about_colored_objects,0.516
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_ruin_names,0.712
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_salient_translation_error_detection,0.452
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_snarks,0.5337078651685393
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_sports_understanding,0.812
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_temporal_sequences,0.164
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.136
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.084
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.308
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_bbh_web_of_lies,0.488
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_gpqa_diamond,0.25757575757575757
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_gpqa_extended,0.25274725274725274
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_gpqa_main,0.22991071428571427
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_math_algebra_hard,0.13680781758957655
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_math_counting_and_prob_hard,0.056910569105691054
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_math_geometry_hard,0.03787878787878788
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_math_intermediate_algebra_hard,0.014285714285714285
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_math_num_theory_hard,0.032467532467532464
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_math_prealgebra_hard,0.19170984455958548
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_math_precalculus_hard,0.014814814814814815
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_musr_murder_mysteries,0.52
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_musr_object_placements,0.21875
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,leaderboard_musr_team_allocation,0.316
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_boolean_expressions,0.832
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_causal_judgement,0.5828877005347594
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_date_understanding,0.512
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_disambiguation_qa,0.444
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_formal_fallacies,0.532
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_geometric_shapes,0.4
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_hyperbaton,0.744
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_logical_deduction_five_objects,0.36
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_logical_deduction_seven_objects,0.436
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_logical_deduction_three_objects,0.524
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_movie_recommendation,0.532
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_navigate,0.432
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_object_counting,0.432
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_penguins_in_a_table,0.5273972602739726
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_reasoning_about_colored_objects,0.58
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_ruin_names,0.732
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_salient_translation_error_detection,0.46
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_snarks,0.5168539325842697
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_sports_understanding,0.816
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_temporal_sequences,0.164
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.152
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.136
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.34
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_bbh_web_of_lies,0.488
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_gpqa_diamond,0.23737373737373738
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_gpqa_extended,0.2967032967032967
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_gpqa_main,0.25892857142857145
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_math_algebra_hard,0.13680781758957655
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_math_counting_and_prob_hard,0.056910569105691054
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_math_geometry_hard,0.045454545454545456
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_math_intermediate_algebra_hard,0.02142857142857143
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_math_num_theory_hard,0.05844155844155844
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_math_prealgebra_hard,0.21761658031088082
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_math_precalculus_hard,0.007407407407407408
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_musr_murder_mysteries,0.536
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_musr_object_placements,0.2578125
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,leaderboard_musr_team_allocation,0.276
lkoenig_BBAI_200_Gemma,leaderboard_bbh_boolean_expressions,0.744
lkoenig_BBAI_200_Gemma,leaderboard_bbh_causal_judgement,0.5721925133689839
lkoenig_BBAI_200_Gemma,leaderboard_bbh_date_understanding,0.2
lkoenig_BBAI_200_Gemma,leaderboard_bbh_disambiguation_qa,0.388
lkoenig_BBAI_200_Gemma,leaderboard_bbh_formal_fallacies,0.448
lkoenig_BBAI_200_Gemma,leaderboard_bbh_geometric_shapes,0.096
lkoenig_BBAI_200_Gemma,leaderboard_bbh_hyperbaton,0.528
lkoenig_BBAI_200_Gemma,leaderboard_bbh_logical_deduction_five_objects,0.188
lkoenig_BBAI_200_Gemma,leaderboard_bbh_logical_deduction_seven_objects,0.172
lkoenig_BBAI_200_Gemma,leaderboard_bbh_logical_deduction_three_objects,0.436
lkoenig_BBAI_200_Gemma,leaderboard_bbh_movie_recommendation,0.268
lkoenig_BBAI_200_Gemma,leaderboard_bbh_navigate,0.448
lkoenig_BBAI_200_Gemma,leaderboard_bbh_object_counting,0.116
lkoenig_BBAI_200_Gemma,leaderboard_bbh_penguins_in_a_table,0.2534246575342466
lkoenig_BBAI_200_Gemma,leaderboard_bbh_reasoning_about_colored_objects,0.12
lkoenig_BBAI_200_Gemma,leaderboard_bbh_ruin_names,0.368
lkoenig_BBAI_200_Gemma,leaderboard_bbh_salient_translation_error_detection,0.192
lkoenig_BBAI_200_Gemma,leaderboard_bbh_snarks,0.5280898876404494
lkoenig_BBAI_200_Gemma,leaderboard_bbh_sports_understanding,0.78
lkoenig_BBAI_200_Gemma,leaderboard_bbh_temporal_sequences,0.256
lkoenig_BBAI_200_Gemma,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.18
lkoenig_BBAI_200_Gemma,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.156
lkoenig_BBAI_200_Gemma,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.332
lkoenig_BBAI_200_Gemma,leaderboard_bbh_web_of_lies,0.508
lkoenig_BBAI_200_Gemma,leaderboard_gpqa_diamond,0.2727272727272727
lkoenig_BBAI_200_Gemma,leaderboard_gpqa_extended,0.23992673992673993
lkoenig_BBAI_200_Gemma,leaderboard_gpqa_main,0.296875
lkoenig_BBAI_200_Gemma,leaderboard_math_algebra_hard,0.0
lkoenig_BBAI_200_Gemma,leaderboard_math_counting_and_prob_hard,0.0
lkoenig_BBAI_200_Gemma,leaderboard_math_geometry_hard,0.0
lkoenig_BBAI_200_Gemma,leaderboard_math_intermediate_algebra_hard,0.0
lkoenig_BBAI_200_Gemma,leaderboard_math_num_theory_hard,0.0
lkoenig_BBAI_200_Gemma,leaderboard_math_prealgebra_hard,0.0
lkoenig_BBAI_200_Gemma,leaderboard_math_precalculus_hard,0.0
lkoenig_BBAI_200_Gemma,leaderboard_musr_murder_mysteries,0.516
lkoenig_BBAI_200_Gemma,leaderboard_musr_object_placements,0.27734375
lkoenig_BBAI_200_Gemma,leaderboard_musr_team_allocation,0.296
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_boolean_expressions,0.848
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_causal_judgement,0.5561497326203209
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_date_understanding,0.556
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_disambiguation_qa,0.66
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_formal_fallacies,0.628
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_geometric_shapes,0.516
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_hyperbaton,0.54
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_logical_deduction_five_objects,0.516
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_logical_deduction_seven_objects,0.508
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_logical_deduction_three_objects,0.752
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_movie_recommendation,0.676
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_navigate,0.68
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_object_counting,0.416
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_penguins_in_a_table,0.5616438356164384
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_reasoning_about_colored_objects,0.62
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_ruin_names,0.628
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_salient_translation_error_detection,0.536
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_snarks,0.7247191011235955
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_sports_understanding,0.708
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_temporal_sequences,0.488
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.228
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.176
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.256
lkoenig_BBAI_456_QwenKoen,leaderboard_bbh_web_of_lies,0.548
lkoenig_BBAI_456_QwenKoen,leaderboard_gpqa_diamond,0.35353535353535354
lkoenig_BBAI_456_QwenKoen,leaderboard_gpqa_extended,0.30036630036630035
lkoenig_BBAI_456_QwenKoen,leaderboard_gpqa_main,0.31026785714285715
lkoenig_BBAI_456_QwenKoen,leaderboard_math_algebra_hard,0.6416938110749185
lkoenig_BBAI_456_QwenKoen,leaderboard_math_counting_and_prob_hard,0.34146341463414637
lkoenig_BBAI_456_QwenKoen,leaderboard_math_geometry_hard,0.2196969696969697
lkoenig_BBAI_456_QwenKoen,leaderboard_math_intermediate_algebra_hard,0.15357142857142858
lkoenig_BBAI_456_QwenKoen,leaderboard_math_num_theory_hard,0.33116883116883117
lkoenig_BBAI_456_QwenKoen,leaderboard_math_prealgebra_hard,0.5233160621761658
lkoenig_BBAI_456_QwenKoen,leaderboard_math_precalculus_hard,0.18518518518518517
lkoenig_BBAI_456_QwenKoen,leaderboard_musr_murder_mysteries,0.536
lkoenig_BBAI_456_QwenKoen,leaderboard_musr_object_placements,0.39453125
lkoenig_BBAI_456_QwenKoen,leaderboard_musr_team_allocation,0.388
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_boolean_expressions,0.832
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_causal_judgement,0.5668449197860963
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_date_understanding,0.556
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_disambiguation_qa,0.684
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_formal_fallacies,0.632
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_geometric_shapes,0.52
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_hyperbaton,0.532
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_logical_deduction_five_objects,0.52
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_logical_deduction_seven_objects,0.5
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_logical_deduction_three_objects,0.744
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_movie_recommendation,0.656
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_navigate,0.676
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_object_counting,0.404
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_penguins_in_a_table,0.5753424657534246
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_reasoning_about_colored_objects,0.6
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_ruin_names,0.62
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_salient_translation_error_detection,0.536
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_snarks,0.7415730337078652
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_sports_understanding,0.692
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_temporal_sequences,0.52
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.216
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.168
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.268
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_bbh_web_of_lies,0.528
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_gpqa_diamond,0.36363636363636365
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_gpqa_extended,0.30036630036630035
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_gpqa_main,0.31919642857142855
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_math_algebra_hard,0.6384364820846905
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_math_counting_and_prob_hard,0.3252032520325203
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_math_geometry_hard,0.24242424242424243
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_math_intermediate_algebra_hard,0.16428571428571428
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_math_num_theory_hard,0.33766233766233766
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_math_prealgebra_hard,0.538860103626943
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_math_precalculus_hard,0.18518518518518517
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_musr_murder_mysteries,0.54
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_musr_object_placements,0.390625
lkoenig_BBAI_7B_KoenQwenDyan,leaderboard_musr_team_allocation,0.38
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_boolean_expressions,0.84
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_causal_judgement,0.5668449197860963
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_date_understanding,0.552
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_disambiguation_qa,0.692
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_formal_fallacies,0.64
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_geometric_shapes,0.52
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_hyperbaton,0.544
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_logical_deduction_five_objects,0.516
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_logical_deduction_seven_objects,0.496
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_logical_deduction_three_objects,0.748
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_movie_recommendation,0.656
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_navigate,0.672
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_object_counting,0.408
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_penguins_in_a_table,0.5684931506849316
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_reasoning_about_colored_objects,0.632
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_ruin_names,0.616
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_salient_translation_error_detection,0.536
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_snarks,0.7303370786516854
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_sports_understanding,0.688
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_temporal_sequences,0.504
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_tracking_shuffled_objects_five_objects,0.212
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_tracking_shuffled_objects_seven_objects,0.164
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_tracking_shuffled_objects_three_objects,0.276
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_bbh_web_of_lies,0.528
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_gpqa_diamond,0.35353535353535354
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_gpqa_extended,0.30036630036630035
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_gpqa_main,0.31026785714285715
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_math_algebra_hard,0.6514657980456026
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_math_counting_and_prob_hard,0.3252032520325203
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_math_geometry_hard,0.25
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_math_intermediate_algebra_hard,0.16785714285714284
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_math_num_theory_hard,0.3051948051948052
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_math_prealgebra_hard,0.5077720207253886
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_math_precalculus_hard,0.14074074074074075
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_musr_murder_mysteries,0.544
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_musr_object_placements,0.38671875
lkoenig_BBAI_7B_Qwen2.5koen,leaderboard_musr_team_allocation,0.38
